transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
TXN100931,2025-03-04 23:13:00,CUST9674,PROD-9895-NX,Smart Home,1,1196.12,0.07,Virtual Card,28,Other,Cape Town,1112.39
TXN100932,2025-01-23 03:30:00,CUST8412,PROD-9552-NX,Smart Home,2,981.42,0.07,Virtual Card,38,Non-binary,Berlin,1825.44
TXN100933,2025-01-28 20:55:00,CUST6534,PROD-9136-NX,Wearable Health,3,747.88,0.15,Buy Now Pay Later,61,Non-binary,Cape Town,1907.09
TXN100934,2025-03-02 10:26:00,CUST5701,PROD-9669-NX,Smart Home,5,384.85,0.22,Buy Now Pay Later,22,Other,Osaka,1500.92
TXN100935,2025-02-22 22:25:00,CUST9288,PROD-9880-NX,Pet Tech,1,758.08,0.14,Virtual Card,40,Non-binary,Berlin,651.95
TXN100936,2025-02-03 14:08:00,CUST7954,PROD-9356-NX,Electric Scooters,1,644.27,0.02,UPI,58,Female,Austin,631.38
TXN100937,2025-02-13 01:51:00,CUST5554,PROD-9121-NX,Wearable Health,1,525.65,0.29,Cryptocurrency,42,Male,Berlin,373.21
TXN100938,2025-02-20 09:04:00,CUST9309,PROD-9182-NX,3D Printing,1,178.58,0.28,Buy Now Pay Later,58,Other,Berlin,128.58
TXN100939,2025-02-18 07:48:00,CUST9457,PROD-9550-NX,Electric Scooters,1,1066.76,0.24,UPI,27,Female,Osaka,810.74
TXN100940,2025-02-01 06:56:00,CUST9156,PROD-9402-NX,Smart Home,2,553.5,0.3,Buy Now Pay Later,39,Non-binary,Osaka,774.9
TXN100941,2025-02-08 17:31:00,CUST9158,PROD-9541-NX,3D Printing,5,253.68,0.16,Virtual Card,36,Other,Berlin,1065.46
TXN100942,2025-03-09 21:31:00,CUST9539,PROD-9130-NX,3D Printing,3,457.12,0.29,UPI,18,Other,Reykjavik,973.67
TXN100943,2025-02-20 02:20:00,CUST5166,PROD-9745-NX,Smart Home,3,511.6,0.02,Buy Now Pay Later,24,Non-binary,Cape Town,1504.1
TXN100944,2025-01-31 02:37:00,CUST8198,PROD-9228-NX,Smart Home,3,997.36,0.11,Wallet,21,Other,Osaka,2662.95
TXN100945,2025-02-02 00:32:00,CUST8851,PROD-9854-NX,Wearable Health,3,887.0,0.07,UPI,18,Non-binary,Osaka,2474.73
TXN100946,2025-03-05 23:24:00,CUST5356,PROD-9003-NX,Smart Home,2,928.93,0.06,Cryptocurrency,32,Female,Austin,1746.39
TXN100947,2025-02-11 07:13:00,CUST8169,PROD-9774-NX,Smart Home,4,37.96,0.04,UPI,57,Female,Cape Town,145.77
TXN100948,2025-01-25 15:49:00,CUST8058,PROD-9023-NX,Pet Tech,5,513.98,0.19,Virtual Card,29,Other,Reykjavik,2081.62
TXN100949,2025-01-28 21:49:00,CUST7077,PROD-9305-NX,Electric Scooters,1,590.58,0.23,Buy Now Pay Later,39,Male,Cape Town,454.75
TXN100950,2025-01-23 21:11:00,CUST5133,PROD-9474-NX,Smart Home,4,47.55,0.17,Virtual Card,39,Female,Osaka,157.87
TXN100951,2025-01-21 23:37:00,CUST7925,PROD-9689-NX,Wearable Health,3,330.28,0.04,Buy Now Pay Later,64,Non-binary,Reykjavik,951.21
TXN100952,2025-01-11 23:34:00,CUST5553,PROD-9736-NX,Wearable Health,4,918.34,0.24,Cryptocurrency,34,Male,Osaka,2791.75
TXN100953,2025-03-07 15:40:00,CUST7824,PROD-9557-NX,Pet Tech,5,186.1,0.19,Cryptocurrency,46,Female,Austin,753.7
TXN100954,2025-01-18 12:42:00,CUST6975,PROD-9434-NX,Electric Scooters,1,653.99,0.12,Wallet,63,Female,Berlin,575.51
TXN100955,2025-01-29 17:19:00,CUST5849,PROD-9544-NX,Electric Scooters,1,277.86,0.2,UPI,31,Male,Reykjavik,222.29
TXN100956,2025-01-11 21:10:00,CUST9766,PROD-9388-NX,3D Printing,5,39.24,0.08,Wallet,37,Non-binary,Osaka,180.5
TXN100957,2025-03-09 14:50:00,CUST7723,PROD-9843-NX,Wearable Health,5,308.41,0.1,Virtual Card,50,Other,Berlin,1387.85
TXN100958,2025-02-18 18:36:00,CUST6092,PROD-9235-NX,Pet Tech,3,1171.65,0.28,Buy Now Pay Later,60,Female,Reykjavik,2530.76
TXN100959,2025-03-11 09:01:00,CUST5363,PROD-9253-NX,Wearable Health,1,966.81,0.09,Cryptocurrency,32,Male,Osaka,879.8
TXN100960,2025-03-04 19:41:00,CUST7886,PROD-9471-NX,Pet Tech,4,1152.5,0.14,Wallet,29,Other,Berlin,3964.6
TXN100961,2025-01-17 20:27:00,CUST9472,PROD-9354-NX,Electric Scooters,2,598.23,0.27,Virtual Card,57,Non-binary,Austin,873.42
TXN100962,2025-01-18 10:25:00,CUST7773,PROD-9158-NX,Wearable Health,2,153.94,0.21,Virtual Card,37,Non-binary,Cape Town,243.23
TXN100963,2025-01-20 16:41:00,CUST6434,PROD-9282-NX,Pet Tech,5,668.85,0.02,Wallet,47,Non-binary,Berlin,3277.36
TXN100964,2025-03-09 05:30:00,CUST8806,PROD-9193-NX,3D Printing,3,558.89,0.04,Virtual Card,55,Female,Austin,1609.6
TXN100965,2025-02-14 01:44:00,CUST8920,PROD-9959-NX,Wearable Health,2,1017.12,0.0,Buy Now Pay Later,20,Non-binary,Osaka,2034.24
TXN100966,2025-01-26 04:01:00,CUST6493,PROD-9896-NX,Electric Scooters,1,140.25,0.19,Cryptocurrency,45,Non-binary,Osaka,113.6
TXN100967,2025-03-07 22:52:00,CUST6104,PROD-9742-NX,Wearable Health,5,598.68,0.13,Virtual Card,43,Male,Reykjavik,2604.26
TXN100968,2025-02-23 15:58:00,CUST5516,PROD-9783-NX,3D Printing,4,201.31,0.04,Cryptocurrency,47,Male,Austin,773.03
TXN100969,2025-03-11 04:41:00,CUST8749,PROD-9115-NX,Electric Scooters,5,406.49,0.29,Virtual Card,30,Female,Reykjavik,1443.04
TXN100970,2025-02-17 18:05:00,CUST5302,PROD-9032-NX,Wearable Health,4,891.39,0.16,UPI,30,Non-binary,Berlin,2995.07
TXN100971,2025-02-24 07:42:00,CUST7403,PROD-9828-NX,Electric Scooters,5,584.32,0.07,Cryptocurrency,19,Non-binary,Osaka,2717.09
TXN100972,2025-01-26 18:13:00,CUST6651,PROD-9676-NX,Smart Home,5,466.67,0.15,Cryptocurrency,54,Other,Reykjavik,1983.35
TXN100973,2025-01-10 03:36:00,CUST5358,PROD-9429-NX,Smart Home,5,488.51,0.2,UPI,55,Non-binary,Berlin,1954.04
TXN100974,2025-01-18 16:03:00,CUST6634,PROD-9629-NX,Wearable Health,4,564.85,0.02,Virtual Card,19,Female,Osaka,2214.21
TXN100975,2025-01-27 23:09:00,CUST5343,PROD-9784-NX,Pet Tech,4,947.39,0.08,Virtual Card,53,Male,Osaka,3486.4
TXN100976,2025-01-21 16:56:00,CUST7585,PROD-9958-NX,3D Printing,5,1073.2,0.24,UPI,43,Male,Cape Town,4078.16
TXN100977,2025-02-02 20:21:00,CUST7540,PROD-9904-NX,Wearable Health,2,1147.52,0.14,Wallet,28,Male,Berlin,1973.73
TXN100978,2025-01-17 07:59:00,CUST9222,PROD-9910-NX,Pet Tech,3,949.61,0.16,UPI,25,Male,Cape Town,2393.02
TXN100979,2025-01-28 12:18:00,CUST8262,PROD-9016-NX,Smart Home,3,395.6,0.13,Wallet,61,Other,Austin,1032.52
TXN100980,2025-01-02 06:54:00,CUST9448,PROD-9246-NX,Electric Scooters,3,833.56,0.01,UPI,57,Male,Berlin,2475.67
TXN100981,2025-03-06 10:41:00,CUST8878,PROD-9211-NX,3D Printing,4,539.18,0.05,UPI,60,Female,Cape Town,2048.88
TXN100982,2025-02-18 14:50:00,CUST7075,PROD-9068-NX,Wearable Health,4,324.24,0.13,Buy Now Pay Later,39,Non-binary,Cape Town,1128.36
TXN100983,2025-01-12 12:31:00,CUST5299,PROD-9103-NX,Wearable Health,2,1013.02,0.06,Wallet,37,Other,Austin,1904.48
TXN100984,2025-01-25 23:14:00,CUST6565,PROD-9608-NX,Smart Home,3,70.15,0.01,Virtual Card,25,Female,Cape Town,208.35
TXN100985,2025-01-05 03:25:00,CUST7343,PROD-9034-NX,Pet Tech,3,1084.57,0.25,Virtual Card,46,Other,Berlin,2440.28
TXN100986,2025-01-05 23:06:00,CUST7924,PROD-9457-NX,Electric Scooters,5,567.24,0.29,Buy Now Pay Later,57,Other,Austin,2013.7
TXN100987,2025-02-20 08:49:00,CUST5391,PROD-9612-NX,Smart Home,4,773.71,0.24,Virtual Card,43,Other,Reykjavik,2352.08
TXN100988,2025-01-27 14:10:00,CUST7719,PROD-9688-NX,Electric Scooters,3,799.74,0.26,Cryptocurrency,47,Other,Cape Town,1775.42
TXN100989,2025-03-05 11:31:00,CUST7238,PROD-9720-NX,Electric Scooters,2,1076.76,0.07,Virtual Card,34,Non-binary,Austin,2002.77
TXN100990,2025-01-12 11:51:00,CUST6019,PROD-9893-NX,Wearable Health,2,773.09,0.29,Wallet,37,Female,Cape Town,1097.79
TXN100991,2025-02-28 01:26:00,CUST8014,PROD-9049-NX,3D Printing,3,746.37,0.06,Wallet,33,Non-binary,Osaka,2104.76
TXN100992,2025-03-10 12:29:00,CUST8579,PROD-9250-NX,3D Printing,4,103.32,0.29,Virtual Card,63,Other,Reykjavik,293.43
TXN100993,2025-02-14 16:20:00,CUST8276,PROD-9758-NX,Wearable Health,2,634.13,0.3,Cryptocurrency,60,Female,Osaka,887.78
TXN100994,2025-01-10 08:06:00,CUST8602,PROD-9045-NX,Wearable Health,5,201.45,0.21,Wallet,24,Female,Berlin,795.73
TXN100995,2025-01-02 02:47:00,CUST8167,PROD-9411-NX,Electric Scooters,2,891.48,0.29,UPI,33,Non-binary,Osaka,1265.9
TXN100996,2025-02-22 06:03:00,CUST7777,PROD-9449-NX,Smart Home,1,626.86,0.17,Virtual Card,62,Non-binary,Osaka,520.29
TXN100997,2025-01-26 21:08:00,CUST6530,PROD-9239-NX,Electric Scooters,1,824.27,0.08,Cryptocurrency,64,Non-binary,Berlin,758.33
TXN100998,2025-02-12 17:24:00,CUST9064,PROD-9552-NX,Wearable Health,4,73.97,0.13,Buy Now Pay Later,44,Male,Cape Town,257.42
TXN100999,2025-02-13 13:46:00,CUST9075,PROD-9222-NX,Electric Scooters,3,124.63,0.18,Cryptocurrency,40,Other,Reykjavik,306.59
